Date,Open,High,Low,Close,Adj Close,Volume
2021-02-06,0.038951,0.048392,0.037267,0.047800,0.047800,4934913238
2021-02-07,0.047723,0.070062,0.045015,0.065386,0.065386,11836207889
2021-02-08,0.065030,0.070436,0.053748,0.065402,0.065402,10657106555
2021-02-09,0.065358,0.068821,0.054262,0.057831,0.057831,6065226138
2021-02-10,0.057864,0.066864,0.056557,0.060152,0.060152,5598837843
2021-02-11,0.060109,0.061256,0.056299,0.057438,0.057438,3147857796
2021-02-12,0.057417,0.059906,0.050692,0.057812,0.057812,3457747862
2021-02-13,0.057775,0.059112,0.054565,0.054824,0.054824,2160019342
2021-02-14,0.054823,0.054823,0.046799,0.051596,0.051596,3287538073
2021-02-15,0.051622,0.052718,0.040013,0.046645,0.046645,4075765360
2021-02-16,0.046560,0.049130,0.042084,0.044275,0.044275,2820501480
2021-02-17,0.044276,0.045459,0.039884,0.040991,0.040991,2470745099
2021-02-18,0.040981,0.051109,0.040673,0.049241,0.049241,3764480148
2021-02-19,0.049152,0.049212,0.044850,0.045501,0.045501,2433728168
2021-02-20,0.045495,0.049748,0.042604,0.044878,0.044878,2620403002
2021-02-21,0.044865,0.048221,0.044194,0.046169,0.046169,2020881658
2021-02-22,0.046222,0.049940,0.038796,0.044167,0.044167,2767774162
2021-02-23,0.044145,0.044202,0.034900,0.039003,0.039003,1970488768
2021-02-24,0.039021,0.049338,0.038017,0.046473,0.046473,3408960562
2021-02-25,0.046522,0.047524,0.041014,0.041263,0.041263,1938641283
2021-02-26,0.041239,0.043415,0.040133,0.041815,0.041815,1403506398
2021-02-27,0.041832,0.043008,0.040835,0.041486,0.041486,1065455945
2021-02-28,0.041498,0.041529,0.037349,0.039742,0.039742,1164610982
2021-03-01,0.039758,0.042734,0.039721,0.041995,0.041995,1240322277
2021-03-02,0.041993,0.043526,0.040814,0.041591,0.041591,1114023039
2021-03-03,0.041604,0.043210,0.041429,0.041997,0.041997,908049544
2021-03-04,0.041993,0.042388,0.039991,0.041821,0.041821,978187536
2021-03-05,0.041804,0.042606,0.040235,0.041648,0.041648,984878130
2021-03-06,0.041642,0.043971,0.041442,0.042786,0.042786,1242422297
2021-03-07,0.042783,0.043719,0.042440,0.043703,0.043703,792749588
2021-03-08,0.043704,0.052274,0.043314,0.052274,0.052274,2999052865
2021-03-09,0.052405,0.052543,0.047149,0.048750,0.048750,2072923342
2021-03-10,0.048722,0.049303,0.045846,0.046965,0.046965,1286838340
2021-03-11,0.046943,0.047444,0.045575,0.046672,0.046672,1029450876
2021-03-12,0.046675,0.047626,0.045683,0.046304,0.046304,1077321589
2021-03-13,0.046307,0.052230,0.045809,0.052230,0.052230,1564289262
2021-03-14,0.052190,0.052749,0.049030,0.049030,0.049030,2302990005
2021-03-15,0.048979,0.049938,0.046233,0.047866,0.047866,1457855170
2021-03-16,0.047865,0.049501,0.046528,0.049242,0.049242,1171037405
2021-03-17,0.049243,0.049448,0.047446,0.048114,0.048114,719308813
2021-03-18,0.048103,0.049083,0.045428,0.048147,0.048147,763341487
2021-03-19,0.048142,0.050094,0.047502,0.048825,0.048825,807556625
2021-03-20,0.048813,0.050759,0.048650,0.049354,0.049354,847892007
2021-03-21,0.049362,0.049823,0.047535,0.048162,0.048162,639187631
2021-03-22,0.048182,0.048412,0.046018,0.046062,0.046062,584068632
2021-03-23,0.046045,0.047008,0.044385,0.045231,0.045231,879001616
2021-03-24,0.045207,0.047738,0.043387,0.043768,0.043768,791125633
2021-03-25,0.043765,0.044362,0.042196,0.043690,0.043690,920717880
2021-03-26,0.043677,0.045809,0.043584,0.045744,0.045744,658186876
2021-03-27,0.045735,0.047001,0.045385,0.046105,0.046105,639164019
2021-03-28,0.046108,0.046423,0.044957,0.045561,0.045561,390691519
2021-03-29,0.045544,0.046410,0.045155,0.045929,0.045929,457083341
2021-03-30,0.045929,0.047274,0.045617,0.045977,0.045977,621760608
2021-03-31,0.045979,0.046499,0.044542,0.045754,0.045754,557150268
2021-04-01,0.045752,0.059731,0.045755,0.052626,0.052626,4937852832
2021-04-02,0.052611,0.052846,0.048751,0.049034,0.049034,1842638268
2021-04-03,0.049030,0.050584,0.047455,0.047455,0.047455,966836232
2021-04-04,0.047431,0.049413,0.047017,0.048782,0.048782,797145040
2021-04-05,0.048788,0.050914,0.048020,0.050517,0.050517,1281058232
2021-04-06,0.050511,0.054944,0.049149,0.054286,0.054286,2196930290
2021-04-07,0.054282,0.056693,0.048502,0.049720,0.049720,2406502353
2021-04-08,0.049726,0.052011,0.049539,0.051584,0.051584,885624892
2021-04-09,0.051582,0.053748,0.050680,0.051832,0.051832,891088180
2021-04-10,0.051754,0.054676,0.051105,0.053647,0.053647,1150990584
2021-04-11,0.053566,0.066586,0.053107,0.062751,0.062751,5587254622
2021-04-12,0.062663,0.063010,0.057839,0.059401,0.059401,2256029484
2021-04-13,0.059326,0.079628,0.059326,0.078171,0.078171,6003743133
2021-04-14,0.078849,0.119158,0.077319,0.101404,0.101404,17505558733
2021-04-15,0.101112,0.156464,0.100755,0.152227,0.152227,14968637584
2021-04-16,0.151709,0.365184,0.150763,0.305341,0.305341,57927447083
2021-04-17,0.305531,0.312516,0.197400,0.237168,0.237168,26217281487
2021-04-18,0.237945,0.292156,0.205676,0.267758,0.267758,19604535143
2021-04-19,0.267751,0.358658,0.258215,0.338262,0.338262,25446514907
2021-04-20,0.339189,0.350127,0.225680,0.265530,0.265530,23378873697
2021-04-21,0.263414,0.288409,0.247415,0.254987,0.254987,10570424625
2021-04-22,0.254211,0.256453,0.213234,0.217211,0.217211,9887945545
2021-04-23,0.217257,0.223322,0.136162,0.205405,0.205405,13361632547
2021-04-24,0.206261,0.239222,0.190038,0.223369,0.223369,9140647805
2021-04-25,0.223019,0.238683,0.187090,0.207708,0.207708,5665961723
2021-04-26,0.207815,0.232091,0.205098,0.224078,0.224078,4237665093
2021-04-27,0.224700,0.231674,0.219492,0.225150,0.225150,2970096226
2021-04-28,0.225220,0.285569,0.212222,0.266732,0.266732,11919443732
2021-04-29,0.266362,0.266901,0.245015,0.251696,0.251696,4146441338
2021-04-30,0.251311,0.282671,0.250023,0.280844,0.280844,4401504779
2021-05-01,0.280842,0.330397,0.273121,0.326946,0.326946,8422115793
2021-05-02,0.325365,0.332804,0.303557,0.312681,0.312681,6685574231
2021-05-03,0.310673,0.369477,0.310673,0.366281,0.366281,8729119228
2021-05-04,0.365093,0.503921,0.332446,0.450530,0.450530,31823986419
2021-05-05,0.447218,0.578917,0.436586,0.547681,0.547681,35415157008
2021-05-06,0.543691,0.552726,0.452099,0.481382,0.481382,15739209159
2021-05-07,0.481635,0.601790,0.431118,0.562989,0.562989,23525862413
2021-05-08,0.565475,0.606390,0.500004,0.523248,0.523248,21010120574
2021-05-09,0.522739,0.573552,0.349993,0.468398,0.468398,37909294089
2021-05-10,0.468083,0.468083,0.346963,0.370625,0.370625,13602648311
2021-05-11,0.371057,0.450105,0.366570,0.407790,0.407790,11994957451
2021-05-12,0.406565,0.428543,0.319082,0.319082,0.319082,7138269457
2021-05-13,0.324713,0.430040,0.295834,0.406046,0.406046,15453742677
2021-05-14,0.403311,0.485685,0.384765,0.460791,0.460791,16852320865
2021-05-15,0.460844,0.463264,0.404498,0.418225,0.418225,8098940209
2021-05-16,0.418174,0.451301,0.371382,0.423787,0.423787,7853222134
2021-05-17,0.422567,0.424550,0.377993,0.401341,0.401341,6030363165
2021-05-18,0.400569,0.422020,0.385335,0.389539,0.389539,3929547791
2021-05-19,0.389801,0.560747,0.178753,0.273712,0.273712,12384479290
2021-05-20,0.271353,0.354767,0.243220,0.327347,0.327347,10155518655
2021-05-21,0.325654,0.336750,0.258429,0.295059,0.295059,6118934020
2021-05-22,0.294513,0.295991,0.261222,0.281093,0.281093,4304779929
2021-05-23,0.281217,0.288065,0.204771,0.252916,0.252916,5864622156
2021-05-24,0.251803,0.304137,0.243194,0.299783,0.299783,5584534501
2021-05-25,0.299684,0.311007,0.264040,0.282769,0.282769,4527349094
2021-05-26,0.282846,0.298943,0.277847,0.290103,0.290103,2752458545
2021-05-27,0.289914,0.289914,0.269237,0.273065,0.273065,2038843099
2021-05-28,0.273643,0.285396,0.248099,0.255243,0.255243,2697932569
2021-05-29,0.255401,0.260748,0.231119,0.248602,0.248602,2026410237
2021-05-30,0.248487,0.254520,0.235947,0.247937,0.247937,1583284895
2021-05-31,0.247712,0.269177,0.241308,0.266347,0.266347,1995358446
2021-06-01,0.266293,0.313600,0.255611,0.302910,0.302910,4744080425
2021-06-02,0.303094,0.365389,0.288477,0.346754,0.346754,9357842604
2021-06-03,0.347053,0.361148,0.312408,0.329707,0.329707,5613707040
2021-06-04,0.330547,0.330547,0.290029,0.309291,0.309291,4840847487
2021-06-05,0.309644,0.323745,0.296295,0.305902,0.305902,2847183753
2021-06-06,0.305490,0.309700,0.301856,0.305579,0.305579,1509465004
2021-06-07,0.305381,0.312125,0.270544,0.271527,0.271527,2496668290
2021-06-08,0.272160,0.280198,0.243571,0.269196,0.269196,3219057077
2021-06-09,0.268158,0.290528,0.257118,0.281913,0.281913,2590060620
2021-06-10,0.281920,0.282893,0.265556,0.268091,0.268091,1736619500
2021-06-11,0.268102,0.275221,0.257503,0.263738,0.263738,1514950189
2021-06-12,0.263353,0.263715,0.249240,0.257730,0.257730,1325988582
2021-06-13,0.258061,0.272636,0.254268,0.267870,0.267870,1226171022
2021-06-14,0.267475,0.277871,0.264588,0.273956,0.273956,1331325525
2021-06-15,0.269584,0.272720,0.261411,0.270837,0.270837,1392171267
2021-06-16,0.264236,0.265069,0.252072,0.256576,0.256576,1160255353
2021-06-17,0.256566,0.261696,0.254695,0.257280,0.257280,940799371
2021-06-18,0.257223,0.258342,0.236176,0.247374,0.247374,1556214051
2021-06-19,0.247523,0.251007,0.241217,0.242201,0.242201,845598830
2021-06-20,0.241391,0.244317,0.216166,0.236627,0.236627,1654030075
2021-06-21,0.236424,0.236606,0.139746,0.150003,0.150003,4734704173
2021-06-22,0.149995,0.181416,0.138353,0.160041,0.160041,5020654204
2021-06-23,0.159740,0.206727,0.151621,0.194607,0.194607,4273699097
2021-06-24,0.196951,0.225177,0.186628,0.220307,0.220307,3223210681
2021-06-25,0.220892,0.242129,0.192794,0.200337,0.200337,4642647996
2021-06-26,0.199098,0.213744,0.193507,0.205079,0.205079,2219702080
2021-06-27,0.206136,0.223495,0.201832,0.221436,0.221436,1814965601
2021-06-28,0.221828,0.223678,0.210096,0.215323,0.215323,1620429528
2021-06-29,0.215494,0.231330,0.212372,0.220807,0.220807,1842428009
2021-06-30,0.221352,0.221453,0.201099,0.214417,0.214417,1727178211
2021-07-01,0.214090,0.219646,0.201449,0.206447,0.206447,2080051356
2021-07-02,0.205969,0.209290,0.201684,0.206715,0.206715,1113770079
2021-07-03,0.206581,0.210887,0.204347,0.207682,0.207682,772884775
2021-07-04,0.207693,0.212867,0.205165,0.207900,0.207900,821124840
2021-07-05,0.207846,0.207846,0.191963,0.195225,0.195225,1068736766
2021-07-06,0.194889,0.203770,0.194416,0.198285,0.198285,1070773511
2021-07-07,0.198183,0.201178,0.188695,0.190050,0.190050,974222073
2021-07-08,0.190268,0.190738,0.171319,0.175238,0.175238,1510683189
2021-07-09,0.174796,0.193591,0.166034,0.185106,0.185106,2564281281
2021-07-10,0.185090,0.191699,0.177440,0.180113,0.180113,1064679558
2021-07-11,0.180085,0.184175,0.177597,0.181818,0.181818,606354459
2021-07-12,0.181948,0.184544,0.172460,0.175373,0.175373,820693535
2021-07-13,0.175340,0.175330,0.168249,0.169853,0.169853,879729903
2021-07-14,0.169832,0.173020,0.159328,0.166754,0.166754,1114803962
2021-07-15,0.167114,0.169766,0.153181,0.156531,0.156531,884352838
2021-07-16,0.156828,0.159471,0.145352,0.145989,0.145989,969666600
2021-07-17,0.145796,0.173596,0.143350,0.157661,0.157661,2027140516
2021-07-18,0.158267,0.165846,0.153149,0.154271,0.154271,1205907040
2021-07-19,0.153919,0.155784,0.144864,0.147181,0.147181,919960425
2021-07-20,0.147356,0.151944,0.136211,0.144972,0.144972,1535847971
2021-07-21,0.144740,0.181685,0.143275,0.161401,0.161401,3759434999
2021-07-22,0.161512,0.166570,0.158237,0.162500,0.162500,1384108630
2021-07-23,0.162547,0.169522,0.156022,0.165454,0.165454,1229458398
2021-07-24,0.165504,0.173617,0.162551,0.167627,0.167627,1440680404
2021-07-25,0.167503,0.170288,0.162851,0.168066,0.168066,1066948267
2021-07-26,0.168207,0.197641,0.167411,0.173165,0.173165,4119667799
2021-07-27,0.172670,0.177088,0.165492,0.174179,0.174179,1886373243
2021-07-28,0.174358,0.181058,0.171017,0.173390,0.173390,1753140187
2021-07-29,0.173558,0.173503,0.168775,0.172064,0.172064,983283541
2021-07-30,0.172404,0.177289,0.165120,0.175964,0.175964,1284193697
2021-07-31,0.175810,0.180623,0.172661,0.175541,0.175541,1136945302
2021-08-01,0.175068,0.183375,0.169750,0.172300,0.172300,1442447566
2021-08-02,0.172167,0.176695,0.170318,0.171467,0.171467,995008021
2021-08-03,0.171325,0.172713,0.163322,0.165108,0.165108,945008927
2021-08-04,0.165399,0.171553,0.164085,0.170206,0.170206,925241043
2021-08-05,0.170278,0.171092,0.164489,0.169831,0.169831,962673585
2021-08-06,0.169819,0.180044,0.168010,0.174013,0.174013,1132876283
2021-08-07,0.174147,0.222728,0.173234,0.221326,0.221326,5392478386
2021-08-08,0.222699,0.239211,0.200056,0.204331,0.204331,5945572720
2021-08-09,0.204396,0.226705,0.196996,0.218868,0.218868,3925795414
2021-08-10,0.218416,0.224215,0.209379,0.219566,0.219566,2921923622
2021-08-11,0.219650,0.240605,0.218820,0.225912,0.225912,4030075582
2021-08-12,0.225562,0.250600,0.215276,0.224886,0.224886,4486153493
2021-08-13,0.225165,0.243453,0.223209,0.243130,0.243130,3022160664
2021-08-14,0.243124,0.253006,0.234948,0.248476,0.248476,3965259405
2021-08-15,0.249302,0.295602,0.243348,0.289501,0.289501,6822179988
2021-08-16,0.288419,0.298051,0.263961,0.272289,0.272289,5672477641
2021-08-17,0.271369,0.288450,0.252735,0.255728,0.255728,4867629707
2021-08-18,0.255524,0.277135,0.240767,0.259541,0.259541,5424286210
2021-08-19,0.259231,0.273180,0.251838,0.271620,0.271620,3220706831
2021-08-20,0.271986,0.285270,0.268831,0.279895,0.279895,3001828742
2021-08-21,0.279813,0.281573,0.269670,0.270836,0.270836,2223131105
2021-08-22,0.271082,0.274892,0.262072,0.269268,0.269268,1913171054
2021-08-23,0.269237,0.279682,0.266816,0.270696,0.270696,2415318384
2021-08-24,0.271097,0.272219,0.236476,0.245677,0.245677,2674910182
2021-08-25,0.246084,0.252759,0.238268,0.248227,0.248227,2139513690
2021-08-26,0.248710,0.251549,0.225621,0.228791,0.228791,2050694967
2021-08-27,0.228714,0.249966,0.225883,0.249616,0.249616,2019558543
2021-08-28,0.249785,0.253633,0.240155,0.242153,0.242153,1301191210
2021-08-29,0.242351,0.247269,0.235249,0.238272,0.238272,1248991585
2021-08-30,0.238363,0.245220,0.229193,0.230680,0.230680,1482620006
2021-08-31,0.230472,0.242119,0.228896,0.235777,0.235777,1478374875
2021-09-01,0.235445,0.249044,0.231736,0.248618,0.248618,1636456972
2021-09-02,0.248611,0.261050,0.246546,0.249250,0.249250,2510614923
2021-09-03,0.248237,0.256267,0.242827,0.249408,0.249408,2006933619
2021-09-04,0.249235,0.259798,0.246848,0.251936,0.251936,1904483906
2021-09-05,0.251882,0.265037,0.249575,0.264632,0.264632,2013414653
2021-09-06,0.264453,0.269526,0.253244,0.260049,0.260049,2199751659
2021-09-07,0.260205,0.261927,0.182808,0.214229,0.214229,4772957443
2021-09-08,0.214670,0.222645,0.198681,0.217543,0.217543,2729808168
2021-09-09,0.211831,0.219677,0.210937,0.213620,0.213620,1491124334
2021-09-10,0.213611,0.221212,0.199708,0.203190,0.203190,1558600330
2021-09-11,0.203059,0.209923,0.201856,0.204349,0.204349,1012583809
2021-09-12,0.204262,0.215709,0.202487,0.212171,0.212171,1201565696
2021-09-13,0.212177,0.213422,0.193959,0.199758,0.199758,1489564898
2021-09-14,0.199891,0.204343,0.198124,0.203947,0.203947,820118771
2021-09-15,0.203846,0.210116,0.202639,0.209577,0.209577,829340701
2021-09-16,0.209446,0.209642,0.198729,0.206169,0.206169,969027541
2021-09-17,0.205780,0.220482,0.203003,0.204627,0.204627,1916178597
2021-09-18,0.204625,0.210925,0.203164,0.205857,0.205857,852089401
2021-09-19,0.205768,0.205771,0.197282,0.198768,0.198768,761133943
2021-09-20,0.198783,0.199210,0.170772,0.176577,0.176577,1913544849
2021-09-21,0.178028,0.185792,0.169023,0.171483,0.171483,1507274760
2021-09-22,0.171308,0.196253,0.170862,0.192395,0.192395,1725345192
2021-09-23,0.192301,0.193892,0.186166,0.191508,0.191508,996229425
2021-09-24,0.191418,0.194342,0.168660,0.178704,0.178704,1606711880
2021-09-25,0.178616,0.181401,0.174806,0.178019,0.178019,910514608
2021-09-26,0.178096,0.178384,0.165945,0.174842,0.174842,978716841
2021-09-27,0.175080,0.178519,0.171068,0.171226,0.171226,716753298
2021-09-28,0.171003,0.173416,0.168022,0.168408,0.168408,741306100
2021-09-29,0.168559,0.175364,0.166909,0.171432,0.171432,798853897
2021-09-30,0.171426,0.177650,0.170581,0.176469,0.176469,792144219
2021-10-01,0.176628,0.193728,0.174504,0.192351,0.192351,1238119513
2021-10-02,0.192119,0.194028,0.185867,0.189007,0.189007,1005748021
2021-10-03,0.188729,0.195126,0.186194,0.191051,0.191051,922108571
2021-10-04,0.191207,0.213398,0.184028,0.207340,0.207340,3171448551
2021-10-05,0.207673,0.230619,0.201335,0.217332,0.217332,3991364807
2021-10-06,0.217326,0.234545,0.210377,0.220798,0.220798,4032614914
2021-10-07,0.220111,0.222050,0.206959,0.210150,0.210150,2540002314
2021-10-08,0.210236,0.220303,0.209248,0.210780,0.210780,1687369106
2021-10-09,0.210472,0.217770,0.208969,0.213129,0.213129,1283456096
2021-10-10,0.213109,0.214916,0.197028,0.198697,0.198697,1267601662
2021-10-11,0.198389,0.206826,0.195253,0.200378,0.200378,1266828702
2021-10-12,0.200396,0.200592,0.187632,0.196210,0.196210,1631395167
2021-10-13,0.196151,0.201721,0.191301,0.200548,0.200548,1256801177
2021-10-14,0.200539,0.206849,0.199610,0.200400,0.200400,1153637137
2021-10-15,0.200720,0.209826,0.194549,0.201541,0.201541,1584353890
2021-10-16,0.201626,0.210736,0.201456,0.204567,0.204567,1329215708
2021-10-17,0.204482,0.208618,0.195274,0.205146,0.205146,1204794236
2021-10-18,0.205066,0.234396,0.205047,0.212926,0.212926,4308237953
2021-10-19,0.213010,0.218613,0.206796,0.211276,0.211276,1440640158
2021-10-20,0.211031,0.224462,0.208269,0.218059,0.218059,1590267241
2021-10-21,0.218660,0.221467,0.208167,0.208515,0.208515,1499030963
2021-10-22,0.208590,0.217164,0.203424,0.209739,0.209739,1571511326
2021-10-23,0.209991,0.217399,0.207479,0.216228,0.216228,1290744691
2021-10-24,0.215969,0.242223,0.211328,0.238023,0.238023,4535183774
2021-10-25,0.236903,0.239983,0.224019,0.228023,0.228023,2898283062
2021-10-26,0.228088,0.236169,0.218820,0.220525,0.220525,2167364051
2021-10-27,0.220615,0.226953,0.189873,0.204930,0.204930,4330542241
2021-10-28,0.204663,0.289990,0.201070,0.257181,0.257181,17427729735
2021-10-29,0.256768,0.262063,0.240199,0.248984,0.248984,5074488386
2021-10-30,0.248907,0.254861,0.224795,0.232110,0.232110,3146185076
2021-10-31,0.232883,0.246259,0.218637,0.242501,0.242501,3655206075
2021-11-01,0.242396,0.247168,0.228660,0.234257,0.234257,2400913376
2021-11-02,0.234398,0.241877,0.230722,0.235874,0.235874,2017781279
2021-11-03,0.236205,0.239036,0.228197,0.231948,0.231948,1800593176
2021-11-04,0.231694,0.233243,0.220543,0.227842,0.227842,1646815890
2021-11-05,0.228166,0.234428,0.223689,0.226347,0.226347,1350385487
2021-11-06,0.226173,0.231742,0.216873,0.226722,0.226722,1171731616
2021-11-07,0.226785,0.233605,0.224185,0.230211,0.230211,999175219
2021-11-08,0.230568,0.256260,0.229020,0.243654,0.243654,3532277094
2021-11-09,0.243810,0.249697,0.234533,0.235919,0.235919,2029871519
2021-11-10,0.235980,0.239567,0.207366,0.222634,0.222634,2455701090
2021-11-11,0.222631,0.235427,0.220572,0.228139,0.228139,1422802477
2021-11-12,0.227938,0.234666,0.217970,0.226685,0.226685,1365805922
2021-11-13,0.226863,0.229164,0.222426,0.228687,0.228687,807279123
2021-11-14,0.228586,0.236878,0.227288,0.229791,0.229791,1105254096
2021-11-15,0.229755,0.231713,0.225596,0.225679,0.225679,904785591
2021-11-16,0.226176,0.226176,0.199247,0.209586,0.209586,1986594320
2021-11-17,0.209374,0.212804,0.205845,0.209835,0.209835,1363697232
2021-11-18,0.209896,0.212856,0.190063,0.194729,0.194729,1636645535
2021-11-19,0.194388,0.209374,0.190689,0.206528,0.206528,1148322658
2021-11-20,0.206585,0.209047,0.199742,0.206452,0.206452,713474239
2021-11-21,0.206656,0.206740,0.200124,0.200727,0.200727,666749627
2021-11-22,0.200578,0.201781,0.193127,0.195411,0.195411,819937726
2021-11-23,0.195402,0.209691,0.190593,0.201407,0.201407,1695887505
2021-11-24,0.201556,0.204794,0.189003,0.198001,0.198001,1747408185
2021-11-25,0.193812,0.204158,0.191188,0.192991,0.192991,1199760184
2021-11-26,0.197203,0.197838,0.168902,0.177462,0.177462,1971495501
2021-11-27,0.177940,0.185170,0.177448,0.181402,0.181402,810764500
2021-11-28,0.181356,0.183726,0.170551,0.183726,0.183726,909946580
2021-11-29,0.183701,0.198277,0.180093,0.190544,0.190544,1655708938
2021-11-30,0.190487,0.200849,0.188921,0.189509,0.189509,1674866816
2021-12-01,0.189308,0.193000,0.182286,0.185075,0.185075,872891737
2021-12-02,0.185065,0.196985,0.178357,0.185500,0.185500,1662221523
2021-12-03,0.185267,0.187492,0.170916,0.176758,0.176758,1114453982
2021-12-04,0.177079,0.177261,0.117395,0.158081,0.158081,3878836104
2021-12-05,0.157559,0.160097,0.144024,0.151496,0.151496,1455499410
2021-12-06,0.151609,0.159945,0.141182,0.158103,0.158103,1681150394
2021-12-07,0.158080,0.162761,0.155722,0.156840,0.156840,962558001
2021-12-08,0.156666,0.161389,0.153128,0.157921,0.157921,894469571
2021-12-09,0.157754,0.160404,0.150070,0.150070,0.150070,948353820
2021-12-10,0.150054,0.154617,0.144953,0.145268,0.145268,746963047
2021-12-11,0.145336,0.150287,0.142967,0.149349,0.149349,612290224
2021-12-12,0.149248,0.152786,0.146593,0.150203,0.150203,524397196
2021-12-13,0.150193,0.150805,0.134606,0.139643,0.139643,858305134
2021-12-14,0.139554,0.194039,0.137804,0.160032,0.160032,5695239653
2021-12-15,0.169791,0.169791,0.152217,0.160384,0.160384,2184245915
2021-12-16,0.160463,0.163462,0.152334,0.153040,0.153040,933470034
2021-12-17,0.152975,0.155677,0.143552,0.150363,0.150363,913439053
2021-12-18,0.150443,0.155582,0.147902,0.153381,0.153381,586293134
2021-12-19,0.153499,0.155141,0.150655,0.150827,0.150827,481202073
2021-12-20,0.150780,0.151918,0.142959,0.148369,0.148369,808899965
2021-12-21,0.148170,0.152721,0.147289,0.151651,0.151651,550519374
2021-12-22,0.151610,0.158918,0.150726,0.152929,0.152929,823328027
2021-12-23,0.152924,0.162785,0.151555,0.162930,0.162930,1046059600
2021-12-24,0.163362,0.172464,0.158685,0.164824,0.164824,1636930660
2021-12-25,0.164903,0.172114,0.163896,0.168388,0.168388,892420267
2021-12-26,0.168309,0.170170,0.163962,0.167811,0.167811,574625244
2021-12-27,0.167781,0.170348,0.165322,0.165677,0.165677,588522895
2021-12-28,0.165802,0.165852,0.152643,0.153906,0.153906,843329134
2021-12-29,0.153886,0.156828,0.146910,0.147683,0.147683,725037553
2021-12-30,0.148011,0.155172,0.145716,0.151301,0.151301,529235730
2021-12-31,0.151304,0.154758,0.146984,0.149901,0.149901,566572446
2022-01-01,0.149913,0.152474,0.149775,0.152133,0.152133,326479432
2022-01-02,0.152126,0.154730,0.150521,0.153349,0.153349,343836133
2022-01-03,0.153352,0.153352,0.148957,0.150492,0.150492,447616105
2022-01-04,0.150548,0.152644,0.149027,0.149605,0.149605,480292711
2022-01-05,0.149634,0.150945,0.134301,0.140947,0.140947,878893058
2022-01-06,0.140961,0.143236,0.137115,0.141811,0.141811,633181759
2022-01-07,0.141804,0.141884,0.133885,0.136439,0.136439,853173737
2022-01-08,0.136446,0.138817,0.129979,0.133750,0.133750,514423817
2022-01-09,0.133755,0.135425,0.131684,0.133054,0.133054,360049526
2022-01-10,0.133061,0.134191,0.123790,0.126532,0.126532,674042015
2022-01-11,0.126524,0.145143,0.125886,0.134963,0.134963,1432731055
2022-01-12,0.135015,0.141299,0.133912,0.141299,0.141299,783199326
2022-01-13,0.141221,0.152358,0.141221,0.150164,0.150164,2009102219
2022-01-14,0.150173,0.177297,0.149544,0.160792,0.160792,5066886643
2022-01-15,0.160875,0.169596,0.160027,0.162153,0.162153,1645407217
